business_id,date,code,description
12FOOD-0001,20140528,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Onion bulbs stored on the floor. Please items off the floor at least 6inches to avoid any contamination. 2. Raw salmon stored on top of vegetables. Please store raw foods away from fruits/vegetables and ready to eat foods to prevent any cross contamination. 
12FOOD-0001,20140528,"(14) FOOD EQUIPMENT AND UTENSILS: Food (ice) contact surfaces: designed, constructed, maintained, installed, located.","The interior of the ice machine has some slime build-up. Please dump ice, clean and sanitize the interior of the unit. "
12FOOD-0001,20140528,"(17) FOOD EQUIPMENT AND UTENSILS: Accurate thermometers, chemical test kits provided; gauge cock.",No test strips to check the concentration of the sanitizer. Please provide. 
12FOOD-0001,20140528,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.","Unclean knives stored as clean on the knife magnet. Please make sure to wash, rinse and sanitize before storage "
12FOOD-0001,20140528,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The fan shield in the upright cold unit is dusty. Please clean. 
12FOOD-0001,20140528,"(31) TOILET AND HAND WASHING FACILITIES: Number, convenient, accessible, designed, installed.","CRITICAL VIOLATION. Bowls, utensils etc stored in the hand sink in the kitchen. Make sure all hand sinks are free from any objects so as to encourage hand washing. "
12FOOD-0001,20140528,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",No paper towels at the hand sink in the kitchen. Please provide. 
12FOOD-0001,20140528,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.","The floors under the refrigeration units are filthy. Please pull out equipment, clean and sanitize floors. "
12FOOD-0001,20140528,(38) LIGHTING: Provided as required; fixtures shielded.,Burnt out lights in the kitchen. Replace the bulbs. 
12FOOD-0001,20140528,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION. No IL Certified Food Manager on site. Provide one in the next 90days 
12FOOD-0001,20141007,(2) FOOD: Original Container; properly labeled.,No labels on the bulk items. Label the big containers with the contents. 
12FOOD-0001,20141007,(5) FOOD PROTECTION: Thermometers provided and conspicuous,No thermometer in the cold unit by the upright cold unit. Provide a thermometer at the warmest section of the prep unit 
12FOOD-0001,20141007,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Bag of onions on the floor of the kitchen. Lift off the floor against contamination 
12FOOD-0001,20141007,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",Broken gasket at the upright freezer. Reattach or replace gasket 
12FOOD-0001,20141007,"(29) PLUMBING: Installed, maintained",Leak at the at the base of the hand sink in the ladies toilet room. Contact Plumber for repairs 
12FOOD-0001,20141007,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",No paper towels at the hand sink in the kitchen. Provide immediately 
12FOOD-0001,20141007,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",Unclean floors in the storage rooms downstairs. Please clean and sweep 
12FOOD-0001,20141007,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Caulk is worn off the hand sink in the kitchen. Reattach hand sink to the wall with easily cleanable caulk. 2. Chipping wall paint at the area where the knife rack is. Resurface area and paint with a light color. 3. Unfinished storage room in the basement. Please ensure that the walls and ceilings are finished with easily cleanable and light colored finishes. 4. Dust build-up in the vents of the toilet room. Clean 
12FOOD-0001,20141007,(38) LIGHTING: Provided as required; fixtures shielded.,Burnt out lights in the kitchen. Replace bulbs 
12FOOD-0001,20141007,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION. No Certified Food Manager on site. Provide at least one Certified person in 90days. 
12FOOD-0001,20150210,(2) FOOD: Original Container; properly labeled.,No record that shellfish e.g mussels are stored at the facility. Retain tags/invoices for shellfish at the facility for 90days. 2. No label on the container of sugar. Label the container with its contents. 
12FOOD-0001,20150210,(5) FOOD PROTECTION: Thermometers provided and conspicuous,No thermometers at the 2prep cold units. Provide at the warmest sections of these units. 
12FOOD-0001,20150210,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Uncovered buckets of cooked foods in the upright cold unit. Cover. 
12FOOD-0001,20150210,(9) CROSS CONTAMINATION: Handling of food (ice) minimized; methods.,Scoop without a handle in the sugar. Provide scoops with handles to prevent/minimize direct hand contact with the food. 
12FOOD-0004,20140103,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",The floors under the work table and ie machine are unclean. Please clean and sweep. 
12FOOD-0004,20140103,(38) LIGHTING: Provided as required; fixtures shielded.,Burnt out light in the hood. Replace bulb. 
12FOOD-0001,20150210,"(14) FOOD EQUIPMENT AND UTENSILS: Food (ice) contact surfaces: designed, constructed, maintained, installed, located.","Reddish slime in the interior of the ice machine. Dump ice, clean thoroughly and sanitize. 2. Knife racks and knives stored on the racks are unclean. Please wash, rinse and sanitize these articles. 3. The buckets of food/ingredients are unclean. Clean and sanitize. 4. The prep sink has accumulation of debris-unclean. Clean and sanitize . "
12FOOD-0001,20150210,"(16) FOOD EQUIPMENT AND UTENSILS: Dishwashing facilities: designed, constructed, maintained, installed, located.",Unclean 3compartment sink. Please clean and sanitize . 
12FOOD-0001,20150210,"(20) FOOD EQUIPMENT AND UTENSILS: Sanitization rinse: clean, temperature, concentration.",CRITICAL VIOLATION. Chlorine@0ppm. No sanitizer is being dispensed into the dish machine. Contact Technician for repairs and ensure it dispenses adequate amounts of sanitizer. 
12FOOD-0001,20150210,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,Gasket of the white deep freezer is unclean. Clean and sanitize. 2. The interior of the cold unit in the bar is unclean. Clean and sanitize 
12FOOD-0001,20150210,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",Unclean floors under the 3compartment sink. Sweep and clean floors. 2. Floors in the bar especially under the wires by the small cold unit are unclean. Sweep and clean. 
12FOOD-0001,20150210,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Peeling paint on the walls in the kitchen. Repaint with a light colored and easily cleanable paint 
12FOOD-0001,20150210,(38) LIGHTING: Provided as required; fixtures shielded.,Burnt out lights in the kitchen. Replace bulbs. 
12FOOD-0001,20150217,(2) FOOD: Original Container; properly labeled.,Keep working on keeping the shellfish tags at the facility for at least 90days 
12FOOD-0001,20150217,(38) LIGHTING: Provided as required; fixtures shielded.,Keep working on replacing the burnt out lights in the kitchen. 
12FOOD-0004,20140103,(2) FOOD: Original Container; properly labeled.,Unlabeled sugar@the self-serve counter. Label containers with contents 
12FOOD-0004,20140103,(5) FOOD PROTECTION: Thermometers provided and conspicuous,No thermometer in the front upright cold holding unit. Provide at the warmest section of the unit. 
12FOOD-0004,20140103,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Crates of raw shelled eggs stored above ready to eat foods such as cheese and butter. Store all raw foods away from ready to eat foods to prevent cross contamination. 
12FOOD-0004,20140103,"(25) FOOD EQUIPMENT AND UTENSILS: Single-service articles: storage, dispensing.",A box of disposable plates stored on the floor. Lift box off the floor against contamination. 
12FOOD-0004,20140103,"(29) PLUMBING: Installed, maintained",Faucet at one of the hand sinks in the front service area is in disrepair. Contact Plumber for repairs. 
12FOOD-0004,20140103,"(42) OTHER OPERATIONS: Premises; maintained; free of litter, unnecessary articles; cleaning and maintenance equipment properly stored; authorized personnel.",Mop stored between cold unit and wall. Store @ mop station. 2. Dry wall stored between oven and wall. Remove all materials not used for or at the facility. 
12FOOD-0004,20140519,(2) FOOD: Original Container; properly labeled.,Unlabeled condiments at the milk self serve station. Please label containers with the contents. 
12FOOD-0004,20140519,"(3) FOOD PROTECTION: Potentially hazardous food meets temperature and date marking requirements during storage, preparation, display, service and transportation","CRITICAL VIOLATION. Unlabeled milk at the milk temperature. Potentially hazardous foods outside refrigeration if time is used as a public health control must be labeled with the expiration time. The expiration time cannot exceed 4hrs at room temperature. To monitor time, please establish a timing system. "
12FOOD-0004,20140519,(5) FOOD PROTECTION: Thermometers provided and conspicuous,No thermometer in the reach-in cold unit. Please provide at the warmest section of the unit. 
12FOOD-0004,20140519,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Raw shelled eggs stored above ready to eat foods such as cheese to prevent any cross contamination. Please store items below in the unit and away from raw food items. 2. Potentially hazardous foods such as roast beef and turkey are stored vertically in the reach-in cooler. Please store horizontally in the containers of the unit Inorder to keep the foods inside the containers and refrigerated. 
12FOOD-0004,20140519,"(17) FOOD EQUIPMENT AND UTENSILS: Accurate thermometers, chemical test kits provided; gauge cock.",No test strips to check the concentration of the sanitizer. Provide 
12FOOD-0004,20140519,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",The container were ice is stored at the front service area is unclean. Please clean and sanitize. 
12FOOD-0004,20140519,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,Top of the middle cold unit in the back has accumulation of dust. Please clean and sanitize. 
12FOOD-0004,20140519,"(31) TOILET AND HAND WASHING FACILITIES: Number, convenient, accessible, designed, installed.","CRITICAL VIOLATION. Cups/tumblers stored in one of the hand sinks in the front service area. 2. Brooms, dust pans, garbage can stored in front of the hand sink. Please remove articles away from the hand sinks to encourage hand washing. "
12FOOD-0004,20140519,(33) GARBAGE AND REFUSE DISPOSAL: Containers or receptables covered; adequate number; insect/rodent proof; frequency; clean.,Over-flowing garbage in the toilet rooms. Dispose 
12FOOD-0004,20140519,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",Floor tiles detached from the floor under the oven. Please re-attach the tiles 
12FOOD-0009,20140512,(38) LIGHTING: Provided as required; fixtures shielded.,Light shield is missing from lightbulb above stove. Replace. 
12FOOD-0004,20140519,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Dust in the vents of the employee room. Please clean. 
12FOOD-0004,20140519,(38) LIGHTING: Provided as required; fixtures shielded.,No light shield at the light fixture above the slicer. Please provide a light shield for this fixture. 
12FOOD-0004,20140923,"(14) FOOD EQUIPMENT AND UTENSILS: Food (ice) contact surfaces: designed, constructed, maintained, installed, located.",The interior of the ice machine is unclean. Please clean and sanitize 
12FOOD-0004,20140923,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",Handle of the 2door produce upright cooler is missing. Please replace this part of equipment 
12FOOD-0004,20140923,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The top of the 2door produce cooler is dusty. 2. Inside the filters and on the underside of the hood are unclean. Please clean and sanitize. 
12FOOD-0004,20140923,(33) GARBAGE AND REFUSE DISPOSAL: Containers or receptables covered; adequate number; insect/rodent proof; frequency; clean.,A bag of garbage stored immediately behind the back door. Please dispose all garbage in the dumpsters. 
12FOOD-0004,20140923,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.","The floors especially by the prep sink are unclean. Please clean. 2. Missing floor tiles along the wall in the location of the prep sink. Please provide non-absorbent, easily cleanable and smooth tiles"
12FOOD-0004,20140923,(38) LIGHTING: Provided as required; fixtures shielded.,Light shield missing at one of the fixtures in the kitchen. Please provide a light shield for this fixture 
12FOOD-0004,20150120,(2) FOOD: Original Container; properly labeled.,Unlabeled foods/ingredients in the white tubs under the prep tables. Label containers with contents 
12FOOD-0004,20150120,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation","Raw shelled eggs stored above ready to eat foods. To avoid cross contamination, please store raw foods away ready to eat foods or at the bottom of the cold units"
12FOOD-0004,20150120,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",The top of the front 2door cold unit is in disrepair. 2. One of the handles of the upright cold unit in the kitchen is missing. Please repair and replace respectively 
12FOOD-0004,20150120,"(17) FOOD EQUIPMENT AND UTENSILS: Accurate thermometers, chemical test kits provided; gauge cock.",No test strips to check the concentration of the sanitizer. Provide 
12FOOD-0004,20150120,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The floors of the milk cold unit at the bar are unclean. Please clean and sanitize 
12FOOD-0004,20150120,"(29) PLUMBING: Installed, maintained",The hand sink drains poorly(by the ice maker). Contact Plumber for repairs 
12FOOD-0004,20150120,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.","Hole at the base of the wall by the mop sink. Please replace with a light colored, smooth and easily cleanable wall finish. 2. Dusty vent in the employee toilet room. Please clean  "
12FOOD-0004,20150120,(38) LIGHTING: Provided as required; fixtures shielded.,Light fixture without a shield above the food prep area leading into the kitchen. Provide a light shield
12FOOD-0004,20150527,(2) FOOD: Original Container; properly labeled.,"The packaged cookies at the counter are not labeled. Label with where produced, ingredient list, any preservatives, flavors used "
12FOOD-0004,20150527,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation","Bagels at the counter are not protected against contamination. Please protect the foods by providing a sneeze guard, covering them etc "
12FOOD-0004,20150527,(10) CROSS CONTAMINATION: Food (ice) dispensing utensils properly stored.,Handle of scoop in the ice bin is stored on ice. Store the handle of the scoop in an upward position 2. Scoops without handles used for cheese and tuna. Provide scoops with handle to prevent/minimize direct hand contact with food 
12FOOD-0004,20150527,"(31) TOILET AND HAND WASHING FACILITIES: Number, convenient, accessible, designed, installed.",CRITICAL VIOLATION. Hand sink in the back kitchen area blocked by a mixer. Remove and always ensure that the hand sink is accessible. 
12FOOD-0004,20150527,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.","The vents in the toilet room in the back is dusty. Please clean, 2. The hand sink by the oven in the front is detaching from the wall. Please re-caulk with an easily cleanable and clear material."
12FOOD-0004,20150527,(38) LIGHTING: Provided as required; fixtures shielded.,No light shield at one of the light fixtures in the back kitchen. Please provide a light shield. 2. Burnt out light in the hood. Replace bulb
12FOOD-0009,20140512,(2) FOOD: Original Container; properly labeled.,Ensure bulk containers holding flour and sugar are labeled. 
12FOOD-0009,20140512,"(14) FOOD EQUIPMENT AND UTENSILS: Food (ice) contact surfaces: designed, constructed, maintained, installed, located.",Cutting boards at prep coolers are stained and contain multiple cuts. Replace. 
12FOOD-0009,20140512,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",Food slicer is soiled. Clean. 
12FOOD-0009,20140512,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",Floor is soiled under dish machine and in back storage room. Clean. 
12FOOD-0009,20140512,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Wall next to walk-in cooler and wall next to grill is soiled. Clean. 
12FOOD-0009,20150421,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",The baffle filters under the fume hood are soiled. The hard to reach areas under the griddle is soiled. Routinely clean all food contact areas to avoid attracting and harboring pests. 
12FOOD-0009,20150421,(33) GARBAGE AND REFUSE DISPOSAL: Containers or receptables covered; adequate number; insect/rodent proof; frequency; clean.,Containers of spices are not covered. The containers were properly covered. 
12FOOD-0009,20150421,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",The floor under the fryer is soiled. Routinely clean all floors to avoid attracting and harboring pests. 
12FOOD-0009,20150421,"(41) OTHER OPERATIONS: Toxic items properly stored, labeled and used.",CRITICAL VIOLATION. Cough syrup and lotion is being stored above the prep table. The items were moved to another location. 
12FOOD-0011,20141106,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",Waste receptacle without a lid in the toilet room. Please provide. 
12FOOD-0011,20141106,"(29) PLUMBING: Installed, maintained",The mop sink drains poorly. Contact licensed Plumber for repairs. 
12FOOD-0011,20141106,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",No soap at the hand sink in the toilet room. Provide 
12FOOD-0016,20150211,(13) PERSONNEL: Clean clothes; hair restraints.,"observed employee without proper hair restraints, employee pulled hair into bun by the end of the inspection"
12FOOD-0016,20150211,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",wall constructed of raw wood; repair to be cleanable
12FOOD-0016,20150211,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION. IL FSSMC info not available at time of inspection
12FOOD-0022,20140123,(2) FOOD: Original Container; properly labeled.,Unlabeled bottles of sauces on the work table. Label the contents on the containers. 
12FOOD-0022,20140123,(4) FOOD PROTECTION: Facilities to maintain product temperature.,"CRITICAL VIOLATION. The prep, reach-in cooler is reading 53F. Since its the beginning of the shift all the foods stored in this faulty cooler were reading 41F or below because they were just transferred from the walk-in cooler. Do not store any potentially hazardous food in this unit until its repaired and reads 41F or below. "
12FOOD-0022,20140123,(5) FOOD PROTECTION: Thermometers provided and conspicuous,"No thermometers in the reach-in, prep cooler and the white freezers. Provide at the warmest sections of these units. "
12FOOD-0022,20140123,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Bags of flour and onions on the floors of the facility and the walk-in cooler. Provide enough racks to lift items 6inches off the floor. 
12FOOD-0022,20140123,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.","The sugar containers are unclean. Wash, rinse and sanitize containers. "
12FOOD-0022,20140123,"(25) FOOD EQUIPMENT AND UTENSILS: Single-service articles: storage, dispensing.",Pizza boxes stored on the floor. Please provide racks/pellets to lift these single service items off the floor
12FOOD-0022,20140123,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",No soap or soap dispenser at the hand station in the 3compartment sink room. Provide immediately. 
12FOOD-0022,20140123,(38) LIGHTING: Provided as required; fixtures shielded.,No light shield in the walk-in cooler. Provide a light shield. 
12FOOD-0022,20140123,"(42) OTHER OPERATIONS: Premises; maintained; free of litter, unnecessary articles; cleaning and maintenance equipment properly stored; authorized personnel.",Mops not hung to dry. Hang mops to dry. 
12FOOD-0022,20140123,(43) OTHER OPERATIONS: Complete separation from living and sleeping quarters; laundry.,No complete separation between the food utensils  storage room and the sleeping couch. Remove the couch or provide a partition or solid self closing doors to create a room for only the couch. 
12FOOD-0022,20140617,(4) FOOD PROTECTION: Facilities to maintain product temperature.,CRITICAL VIOLATION.the 3door refrigeration unit reads70F. Please do not store any potentially hazardous food in this unit until it's fixed and reads 41F or below. ( no potentially hazardous foods are stored in this unit at the moment)
12FOOD-0022,20140617,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",The caulk on the hand sink in the back area. Re caulk with a clear and easily cleanable material 
12FOOD-0022,20140617,(38) LIGHTING: Provided as required; fixtures shielded.,No lights in the back area. Please provide. . 2.No light shield at the bulb in the hood. Provide a light shield. 
12FOOD-0022,20141105,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.","No soap at hand sink in the back. Provide, "
12FOOD-0022,20141105,(33) GARBAGE AND REFUSE DISPOSAL: Containers or receptables covered; adequate number; insect/rodent proof; frequency; clean.,Empty boxes in the facility. Please store in containers prior to disposal. 
12FOOD-0022,20141105,"(35) INSECT, RODENT, ANIMAL CONTROL: Presence of insects/rodents; outer openings protected; no birds, turtles, other animals.",CRITICAL VIOLATION. Door to the facility is left open. Ensure to close all doors to debar entry of insects/rodents. 2. Gap between the base of the exit door and the floor. Provide a seal to debar entry of insects/rodents 
12FOOD-0024,20140218,(2) FOOD: Original Container; properly labeled.,Unlabeled bottles of yogurt. Please label the containers with the contents. 
12FOOD-0022,20141105,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Caulk from the hand sink in the back has worn off. Re-caulk with an easily cleanable and clear material. 
12FOOD-0022,20141105,(38) LIGHTING: Provided as required; fixtures shielded.,Burnt out lights and uncovered light in the hood. Replace lights and provide a shield. 
12FOOD-0022,20150409,"(3) FOOD PROTECTION: Potentially hazardous food meets temperature and date marking requirements during storage, preparation, display, service and transportation","CRITICAL VIOLATION.  Unlabeled cooked chicken stored in the walk-in cooler. Label all cooked/prepared potentially hazardous foods with the time/date cooked or prepared. 
"
12FOOD-0022,20150409,(4) FOOD PROTECTION: Facilities to maintain product temperature.,CRITICAL VIOLATION. The lower section of the prep cold unit reads 51F. No potentially hazardous foods are stored in it. Please contact Technician and have it repaired and reading at 41F or below before storing of any potentially hazardous food item
12FOOD-0022,20150409,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Uncovered cooked chicken in the walk-in cooler. Cover against any contamination 
12FOOD-0022,20150409,"(16) FOOD EQUIPMENT AND UTENSILS: Dishwashing facilities: designed, constructed, maintained, installed, located.",Unclean 3compartment sink. Please clean thoroughly the inside of the 3compartment sink and sanitize 
12FOOD-0022,20150409,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The interior of the microwave is unclean. Please clean and sanitize the unit
12FOOD-0022,20150409,"(29) PLUMBING: Installed, maintained",Leak under the hand sink in the 3compartment sink area. Contact Plumber for repairs 
12FOOD-0022,20150409,(30) PLUMBING: Cross-connection; back siphonage; back flow.,CRITICAL VIOLATION. Back-flow at the 3compartment sink and the mop sink. Contact Plumber for repairs 
12FOOD-0022,20150409,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",Unclean hand sink at the food prep area. Please clean and sanitize hand sink. 
12FOOD-0022,20150409,"(35) INSECT, RODENT, ANIMAL CONTROL: Presence of insects/rodents; outer openings protected; no birds, turtles, other animals.",CRITICAL VIOLATION. Gap between the base of the exit door and the floor. Please ensure that this door is sealed and rodent proof 
12FOOD-0022,20150409,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",The floors under the sinks in the utensil washing room are unclean. Please clean and sanitize floors
12FOOD-0022,20150409,"(42) OTHER OPERATIONS: Premises; maintained; free of litter, unnecessary articles; cleaning and maintenance equipment properly stored; authorized personnel.",Unused/empty boxes stored at the facility. Please remove from the facility. 
12FOOD-0022,20150410,(4) FOOD PROTECTION: Facilities to maintain product temperature.,CRITICAL VIOLATION. Work on repairing the lower section of the reach-in prep cooler and ensure it reads 41F before it's used ( no in use during the inspection) 
12FOOD-0022,20150410,"(42) OTHER OPERATIONS: Premises; maintained; free of litter, unnecessary articles; cleaning and maintenance equipment properly stored; authorized personnel.",Work on removing the empty boxes from the facility. 
12FOOD-0023,20140707,"(14) FOOD EQUIPMENT AND UTENSILS: Food (ice) contact surfaces: designed, constructed, maintained, installed, located.","The blade of the tin cutter is unclean. Please wash, rinse and sanitize. 2. Appearance  of slime in the ice machine. Dump ice, clean and sanitize the interior of the machine "
12FOOD-0023,20140707,"(16) FOOD EQUIPMENT AND UTENSILS: Dishwashing facilities: designed, constructed, maintained, installed, located.",Lime build-up in the interior of the dish machine. Please clean thoroughly and sanitize 
12FOOD-0023,20140707,"(17) FOOD EQUIPMENT AND UTENSILS: Accurate thermometers, chemical test kits provided; gauge cock.",No test strips for checking the concentration of the chlorine sanitizer. Please provide. 
12FOOD-0023,20140707,"(19) FOOD EQUIPMENT AND UTENSILS: Wash, rinse water: clean, proper temperature",Wash temperature at the heat sanitizing dish machine is at 140F. Please contact Technician to adjust to the required wash temperature of at least 150F 
12FOOD-0023,20140707,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.","Dusty vents in the women's toilet room. Clean, please "
12FOOD-0023,20140707,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION. No Certified Food Manager employed at this facility. Please provide a Certified Food Manager within 90days. 
12FOOD-0023,20150112,(5) FOOD PROTECTION: Thermometers provided and conspicuous,No thermometer in the 2door under-counter cold unit. Provide at the warmest section of the unit. 
12FOOD-0023,20150112,(13) PERSONNEL: Clean clothes; hair restraints.,Full bearded Food Operator preparing food in the kitchen. Cut beard or wear a beard net.
12FOOD-0023,20150112,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",The tin cutter has some food remnants of its place. Please clean and sanitize  
12FOOD-0023,20150112,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,Unclean shelf under the microwave. Clean and sanitize 
12FOOD-0023,20150112,"(41) OTHER OPERATIONS: Toxic items properly stored, labeled and used.",CRITICAL VIOLATION. Unlabeled container of sanitizer/ cleaner at the bar. Please label of chemical container with the contents 
12FOOD-0023,20150112,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION. No Certified Food Manager at this location. Please provide at least one by NRI 
12FOOD-0024,20140218,(5) FOOD PROTECTION: Thermometers provided and conspicuous,"Missing thermometers in the reach-in cold, prep units at the bar. Please provide at the warmest sections of the units. "
12FOOD-0024,20140218,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Uncovered containers of water in the dinning area. Please cover against contamination. 2. Packets of food on the floor in the walk-in freezer. Lift off the floor at least six inches. 
12FOOD-0024,20140218,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,Dusty fan shield in the walk-in cooler. Please clean. 
12FOOD-0024,20140218,"(24) FOOD EQUIPMENT AND UTENSILS: Storage, handling of clean equipment, utensils.","Uncovered knives, forks, glasses etc at the dinning table. Please cover or invert against contamination. "
12FOOD-0024,20140218,(38) LIGHTING: Provided as required; fixtures shielded.,Burnt out lights in the hallway and in the hood. Please replace bulbs. 2. Light shield missing at the fixture along the prep line. Please provide a  light guard for this fixture. 
12FOOD-0024,20140605,"(17) FOOD EQUIPMENT AND UTENSILS: Accurate thermometers, chemical test kits provided; gauge cock.",No test strips to check the concentration of the sanitizer. Provide. 
12FOOD-0024,20140605,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",Unclean potato puncher. Clean and sanitize between uses. 
12FOOD-0024,20140605,"(24) FOOD EQUIPMENT AND UTENSILS: Storage, handling of clean equipment, utensils.","Knives, forks, plates not covered at the dinning, likewise the glasses. Cover or invert against air-borne contamination. "
